t_id,SourcePort,Destination Port,NATSourcePort,NATDestinationPort,Action,Bytes,BytesSent,BytesReceived,Packets,ElapsedTime,pkts_sent,pkts_received
59597,49418,37579,44074,37579,allow,239,71,168,2,30,1,1
59598,60395,6890,41049,6890,allow,70,70,0,2,8,2,0
59599,55326,53,8434,53,allow,170,87,83,2,30,1,1
59600,51164,443,40341,443,allow,7569,2113,5456,26,361,14,12
59601,49418,30007,64637,30007,allow,242,71,171,2,30,1,1
59602,53538,33791,33383,33791,allow,618,432,186,9,17,6,3
59603,49418,37569,43147,37569,allow,237,71,166,2,30,1,1
59604,37174,443,43183,443,allow,752907,69016,683891,1372,231,537,835
59605,49418,27026,25116,27026,allow,71,71,0,1,30,1,0
59606,49418,27022,21779,27022,allow,71,71,0,1,30,1,0
59607,49418,30006,39633,30006,allow,244,71,173,2,30,1,1
59608,62995,3389,62995,3389,allow,4213,2429,1784,18,32,9,9
59609,32971,443,32971,443,allow,18895,2061,16834,34,17,18,16
59610,18796,443,17365,443,allow,2227,1018,1209,17,15,8,9
59611,53574,443,38690,443,allow,117116,5692,111424,153,18,56,97
59612,52625,53,52625,53,allow,231,88,143,2,32,1,1
59613,53565,58695,57027,58695,allow,70,70,0,2,8,2,0
59614,35065,443,35065,443,allow,5537,2290,3247,22,39,13,9
59615,28539,53,28539,53,allow,231,88,143,2,32,1,1
59616,50622,53,42098,53,allow,202,83,119,2,30,1,1
59617,46327,25903,25335,25903,allow,332,192,140,6,25,4,2
59618,39207,80,48256,80,allow,234,234,0,4,12,4,0
59619,36712,53,0,0,allow,138,69,69,2,30,1,1
59620,50437,3389,50437,3389,allow,3444,1730,1714,16,31,8,8
59621,49418,27019,20347,27019,allow,71,71,0,1,30,1,0
59622,49418,27015,42779,27015,allow,227,71,156,2,30,1,1
59623,49418,27015,63577,27015,allow,71,71,0,1,30,1,0
59624,49418,12345,11846,12345,allow,249,71,178,2,30,1,1
59625,49418,30010,58880,30010,allow,238,71,167,2,30,1,1
59626,14469,443,14469,443,allow,274,132,142,5,15,3,2
59627,50501,443,19632,443,allow,1499,930,569,16,78,9,7
59628,42040,5228,16525,5228,allow,60,60,0,1,5,1,0
59629,47091,443,36299,443,allow,6326,4367,1959,31,144,17,14
59630,51753,15038,3918,15038,allow,70,70,0,2,7,2,0
59631,44206,53,19423,53,allow,202,83,119,2,30,1,1
59632,50172,443,41441,443,allow,161,101,60,2,5,1,1
59633,53760,80,45731,80,allow,1667,619,1048,10,45,6,4
59634,49418,30003,43016,30003,allow,71,71,0,1,30,1,0
59635,49418,27015,44388,27015,allow,71,71,0,1,30,1,0
59636,49418,27016,19249,27016,allow,240,71,169,2,30,1,1
59637,49418,16666,10447,16666,allow,71,71,0,1,30,1,0
59638,65348,53,36995,53,allow,170,87,83,2,30,1,1
59639,49418,30002,50815,30002,allow,242,71,171,2,30,1,1
59640,5938,19141,0,0,allow,60,60,0,1,91,1,0
59641,50895,443,43273,443,allow,14584,6798,7786,37,181,18,19
59642,30960,45684,7454,45684,allow,330,330,0,6,3609,6,0
59643,37965,22343,64266,22343,allow,1307,594,713,17,1657,10,7
59644,51997,445,0,0,drop,66,66,0,1,0,1,0
59645,21492,51505,0,0,deny,62,62,0,1,0,1,0
59646,11716,37965,0,0,deny,62,62,0,1,0,1,0
59647,51563,445,0,0,drop,70,70,0,1,0,1,0
59648,38633,51221,0,0,deny,66,66,0,1,0,1,0
59649,54424,50584,0,0,deny,146,146,0,1,0,1,0
59650,25536,50584,0,0,deny,62,62,0,1,0,1,0
59651,51562,445,0,0,drop,70,70,0,1,0,1,0
59652,443,9986,0,0,deny,352,352,0,1,0,1,0
59653,51105,50584,0,0,deny,66,66,0,1,0,1,0
59654,35644,67,0,0,deny,60,60,0,1,0,1,0
59655,51560,445,0,0,drop,70,70,0,1,0,1,0
59656,49418,26259,63056,26259,allow,254,78,176,2,30,1,1
59657,49418,27016,30078,27016,allow,78,78,0,1,30,1,0
59658,49418,30008,26844,30008,allow,236,78,158,2,30,1,1
59659,34464,443,64076,443,allow,1402,910,492,11,360,6,5
59660,57370,443,5735,443,allow,7211,823,6388,16,15,10,6
59661,48252,443,35978,443,allow,283034,39462,243572,536,224,257,279
59662,49418,37569,8517,37569,allow,246,78,168,2,30,1,1
59663,52555,443,31121,443,allow,4362,1826,2536,18,134,8,10
59664,55015,443,30029,443,allow,8133,2402,5731,35,255,17,18
59665,49400,80,14888,80,allow,40119,2475,37644,49,84,16,33
59666,52122,443,45457,443,allow,5841,1986,3855,19,15,11,8
59667,49224,443,16302,443,allow,93540,22718,70822,155,918,65,90
59668,7686,80,7686,80,allow,176670,11287,165383,216,46,96,120
59669,38136,443,41208,443,allow,3919,1099,2820,35,627,9,26
59670,49233,443,34014,443,allow,9622,3524,6098,59,916,29,30
59671,49201,443,23062,443,allow,13738,6378,7360,70,981,33,37
59672,49189,443,36551,443,allow,15611,1501,14110,32,361,14,18
59673,55326,53,39375,53,allow,177,94,83,2,29,1,1
59674,49418,27015,35116,27015,allow,78,78,0,1,30,1,0
59675,49418,27001,35049,27001,allow,256,78,178,2,30,1,1
59676,40232,53,19769,53,allow,205,86,119,2,29,1,1
59677,49418,27015,31380,27015,allow,239,78,161,2,30,1,1
59678,49418,33086,18224,33086,allow,237,78,159,2,30,1,1
59679,56739,42421,49450,42421,allow,2810,1382,1428,12,31,6,6
59680,49418,27015,24624,27015,allow,78,78,0,1,30,1,0
59681,55594,53,28823,53,allow,168,78,90,2,30,1,1
59682,56845,443,17798,443,allow,16207,6355,9852,84,195,43,41
59683,60386,9136,45378,9136,allow,624,318,306,10,16,5,5
59684,57714,53,57714,53,allow,233,90,143,2,32,1,1
59685,63758,57825,49491,57825,allow,312,132,180,6,6,3,3
59686,51739,62163,32244,62163,allow,70,70,0,1,5,1,0
59687,63737,80,37849,80,allow,314,192,122,6,15,4,2
59688,37352,80,54268,80,allow,1115,562,553,13,362,6,7
59689,49418,27015,22086,27015,allow,78,78,0,1,30,1,0
59690,49418,28002,23648,28002,allow,271,78,193,2,30,1,1
59691,42128,80,52556,80,allow,1139,506,633,10,15,6,4
59692,49418,27053,45679,27053,allow,78,78,0,1,30,1,0
59693,56843,443,16451,443,allow,54661,36820,17841,266,201,128,138
59694,51399,443,28295,443,allow,642,582,60,2,5,1,1
59695,65198,53,6063,53,allow,448,94,354,4,49,2,2
59696,49418,33032,30338,33032,allow,78,78,0,1,30,1,0
59697,49418,27015,38880,27015,allow,78,78,0,1,30,1,0
59698,47808,53,24079,53,allow,168,78,90,2,30,1,1
59699,34465,443,9083,443,allow,1402,910,492,11,360,6,5
59700,34466,443,32529,443,allow,1402,910,492,11,360,6,5
59701,49418,33098,30068,33098,allow,78,78,0,1,30,1,0
59702,56844,443,48471,443,allow,10878,4815,6063,60,196,31,29
59703,65426,53,23528,53,allow,706,195,511,6,52,3,3
59704,39356,443,35388,443,allow,7134,2290,4844,29,80,15,14
59705,56541,443,9751,443,allow,130,70,60,2,15,1,1
59706,49418,27015,59160,27015,allow,78,78,0,1,30,1,0
59707,49418,30050,47158,30050,allow,78,78,0,1,30,1,0
59708,64805,53,57151,53,allow,215,102,113,2,30,1,1
59709,49418,33058,55897,33058,allow,244,78,166,2,30,1,1
59710,57144,8525,57144,8525,allow,138,78,60,2,5,1,1
59711,50550,443,50550,443,allow,5642,2395,3247,22,38,13,9
59712,42686,443,38351,443,allow,190,70,120,4,15,2,2
59713,44320,443,12809,443,allow,7244,1861,5383,26,330,14,12
59714,57598,443,10245,443,allow,12463,6762,5701,28,31,14,14
59715,49418,27015,25961,27015,allow,234,78,156,2,30,1,1
59716,49418,27015,26023,27015,allow,78,78,0,1,30,1,0
59717,49418,32036,34122,32036,allow,243,78,165,2,30,1,1
59718,49418,27056,31810,27056,allow,269,78,191,2,30,1,1
59719,56846,443,26374,443,allow,9370,3805,5565,43,181,21,22
59720,44512,443,54023,443,allow,1101393,30310,1071083,1137,109,381,756
59721,50516,443,49495,443,allow,12855,2077,10778,30,78,15,15
59722,38653,443,63492,443,allow,6969,2162,4807,20,15,11,9
59723,49228,443,26216,443,allow,13758,6577,7181,66,918,34,32
59724,55212,443,36417,443,allow,10500,5056,5444,23,143,11,12
59725,60964,443,25466,443,allow,2080,1376,704,17,30,9,8
59726,44516,443,18408,443,allow,156324,6993,149331,192,108,81,111
59727,44514,443,59227,443,allow,448741,15805,432936,491,109,181,310
59728,51774,80,22011,80,allow,240,120,120,5,27,3,2
59729,45619,80,13038,80,allow,1052,612,440,10,15,5,5
59730,50497,443,60901,443,allow,1322,725,597,14,78,7,7
59731,46291,443,48252,443,allow,70,70,0,1,5,1,0
59732,49418,27015,58093,27015,allow,78,78,0,1,30,1,0
59733,50996,443,60752,443,allow,12654,1719,10935,28,21,15,13
59734,59770,443,37125,443,allow,7316,1933,5383,27,16,15,12
59735,49418,29999,18255,29999,allow,239,78,161,2,30,1,1
59736,35164,443,44026,443,allow,5505,995,4510,20,255,11,9
59737,53227,53,29917,53,allow,205,86,119,2,29,1,1
59738,49260,53,27595,53,allow,177,86,91,2,29,1,1
59739,60384,64170,40565,64170,allow,504,318,186,8,16,5,3
59740,49619,53,1376,53,allow,184,86,98,2,30,1,1
59741,49418,27015,11221,27015,allow,240,78,162,2,30,1,1
59742,65348,53,2839,53,allow,177,94,83,2,30,1,1
59743,49418,27015,25593,27015,allow,258,78,180,2,30,1,1
59744,49418,27080,21881,27080,allow,238,78,160,2,30,1,1
59745,49418,27054,42342,27054,allow,272,78,194,2,30,1,1
59746,49418,26169,6616,26169,allow,78,78,0,1,30,1,0
59747,49418,32038,58741,32038,allow,235,78,157,2,30,1,1
59748,49418,32058,6170,32058,allow,78,78,0,1,30,1,0
59749,58663,53,40233,53,allow,167,78,89,2,30,1,1
59750,55454,443,35001,443,allow,1784,247,1537,7,120,4,3
59751,55455,443,13171,443,allow,1786,172,1614,7,120,3,4
59752,50540,443,25941,443,allow,134507,6585,127922,148,121,51,97
59753,50265,13302,54682,13302,allow,2118,858,1260,28,1267,14,14
59754,51754,1182,55646,1182,allow,70,70,0,2,7,2,0
59755,54020,53,54020,53,allow,233,90,143,2,32,1,1
59756,51398,443,32490,443,allow,322,262,60,2,5,1,1
59757,51942,443,54861,443,allow,2646,1322,1324,28,36,15,13
59758,51620,443,24957,443,allow,3330,2281,1049,17,16,9,8
59759,49418,27017,19640,27017,allow,78,78,0,1,30,1,0
59760,49418,33071,57943,33071,allow,78,78,0,1,30,1,0
59761,64133,53,49082,53,allow,225,110,115,2,30,1,1
59762,49418,50019,9812,50019,allow,268,78,190,2,30,1,1
59763,53084,443,55326,443,allow,490914,83866,407048,1048,332,526,522
59764,38993,443,34045,443,allow,7089,1290,5799,24,16,12,12
59765,23589,53,23589,53,allow,220,90,130,2,30,1,1
59766,34294,53,17102,53,allow,168,78,90,2,30,1,1
59767,53860,53,53860,53,allow,197,90,107,2,30,1,1
59768,57235,443,36461,443,allow,8954,3404,5550,34,46,19,15
59769,55326,53,7571,53,allow,177,94,83,2,30,1,1
59770,56841,443,47510,443,allow,156805,44621,112184,289,215,137,152
59771,49418,27015,63355,27015,allow,244,78,166,2,30,1,1
59772,49418,33056,16028,33056,allow,237,78,159,2,30,1,1
59773,49418,27058,37318,27058,allow,263,78,185,2,30,1,1
59774,49418,27055,11921,27055,allow,269,78,191,2,30,1,1
59775,49418,32056,18212,32056,allow,245,78,167,2,30,1,1
59776,51221,27048,22916,27048,allow,132,132,0,3,1200,3,0
59777,54659,443,56106,443,allow,1773,1038,735,17,278,9,8
59778,21133,6085,5257,6085,allow,481,150,331,2,1199,1,1
59779,50096,53,50096,53,allow,197,90,107,2,30,1,1
59780,55440,53,55440,53,allow,220,90,130,2,30,1,1
59781,48755,53,17288,53,allow,168,78,90,2,30,1,1
59782,58662,53,17171,53,allow,167,78,89,2,31,1,1
59783,63926,53,50565,53,allow,260,102,158,2,31,1,1
59784,65183,53,44616,53,allow,718,94,624,2,31,1,1
59785,59124,443,60758,443,allow,27431,19413,8018,71,175,36,35
59786,63627,443,58785,443,allow,17242,3015,14227,19,143,5,14
59787,63584,443,24147,443,allow,3182,1568,1614,8,120,4,4
59788,6881,51413,35496,51413,allow,475,150,325,2,1200,1,1
59789,49664,443,7925,443,allow,134,60,74,3,6,2,1
59790,52495,443,36037,443,allow,32875,8836,24039,37,16,15,22
59791,63425,443,8137,443,allow,22815,20019,2796,55,81,31,24
59792,50913,80,46319,80,allow,12767608,157856,12609752,11936,135,2227,9709
59793,50906,80,26380,80,allow,13949172,164502,13784670,11537,135,2287,9250
59794,58837,3389,58837,3389,allow,4429,2581,1848,21,33,11,10
59795,56680,8100,35918,8100,allow,78,78,0,1,5,1,0
59796,53544,22051,5386,22051,allow,70,70,0,1,5,1,0
59797,50488,443,22994,443,allow,9765,2106,7659,27,83,14,13
59798,49449,80,5830,80,allow,1948,912,1036,13,56,7,6
59799,50382,443,9728,443,allow,10423,2542,7881,48,20,24,24
59800,50897,80,4903,80,allow,13981183,155668,13825515,11482,136,2194,9288
59801,44187,53,44187,53,allow,233,90,143,2,32,1,1
59802,65367,443,29972,443,allow,5666,4417,1249,23,86,12,11
59803,50910,80,20207,80,allow,14877069,179445,14697624,12450,135,2531,9919
59804,50900,80,32944,80,allow,14423569,189925,14233644,12194,135,2586,9608
59805,49624,53,37843,53,allow,216,94,122,2,30,1,1
59806,57082,53,1107,53,allow,211,102,109,2,30,1,1
59807,39054,53,31083,53,allow,168,78,90,2,30,1,1
59808,65348,53,40565,53,allow,177,94,83,2,30,1,1
59809,51989,445,0,0,drop,66,66,0,1,0,1,0
59810,35516,22,0,0,deny,60,60,0,1,0,1,0
59811,56564,9571,0,0,deny,78,78,0,1,0,1,0
59812,56567,445,0,0,drop,70,70,0,1,0,1,0
59813,33292,50584,0,0,deny,66,66,0,1,0,1,0
59814,34489,35440,0,0,deny,66,66,0,1,0,1,0
59815,51986,445,0,0,drop,66,66,0,1,0,1,0
59816,62338,50011,0,0,deny,66,66,0,1,0,1,0
59817,62532,57354,0,0,deny,159,159,0,1,0,1,0
59818,47013,37965,0,0,deny,62,62,0,1,0,1,0
59819,51553,445,0,0,drop,70,70,0,1,0,1,0
59820,54976,2273,0,0,deny,60,60,0,1,0,1,0
59821,51977,445,0,0,drop,66,66,0,1,0,1,0
59822,51549,445,0,0,drop,70,70,0,1,0,1,0
59823,51975,445,0,0,drop,66,66,0,1,0,1,0
59824,51548,445,0,0,drop,70,70,0,1,0,1,0
59825,51547,445,0,0,drop,70,70,0,1,0,1,0
59826,12694,12446,0,0,deny,62,62,0,1,0,1,0
59827,56703,50584,0,0,deny,66,66,0,1,0,1,0
59828,51546,445,0,0,deny,70,70,0,1,0,1,0
59829,51328,30228,0,0,deny,109,109,0,1,0,1,0
59830,58003,1433,0,0,deny,60,60,0,1,0,1,0
59831,51544,445,0,0,drop,70,70,0,1,0,1,0
59832,51540,445,0,0,drop,70,70,0,1,0,1,0
59833,51191,26467,0,0,deny,66,66,0,1,0,1,0
59834,63583,37965,0,0,deny,66,66,0,1,0,1,0
59835,30599,46824,0,0,deny,66,66,0,1,0,1,0
59836,56556,445,0,0,drop,70,70,0,1,0,1,0
59837,56555,445,0,0,drop,70,70,0,1,0,1,0
59838,51528,445,0,0,drop,70,70,0,1,0,1,0
59839,51527,445,0,0,drop,70,70,0,1,0,1,0
59840,51961,445,0,0,drop,66,66,0,1,0,1,0
59841,51962,445,0,0,drop,66,66,0,1,0,1,0
59842,51963,445,0,0,deny,66,66,0,1,0,1,0
59843,51960,445,0,0,drop,66,66,0,1,0,1,0
59844,51959,445,0,0,drop,66,66,0,1,0,1,0
59845,51957,445,0,0,drop,66,66,0,1,0,1,0
59846,51956,445,0,0,drop,66,66,0,1,0,1,0
59847,3964,51505,0,0,deny,62,62,0,1,0,1,0
59848,51525,445,0,0,drop,70,70,0,1,0,1,0
59849,64166,35440,0,0,deny,62,62,0,1,0,1,0
59850,51517,445,0,0,drop,70,70,0,1,0,1,0
59851,51518,445,0,0,drop,70,70,0,1,0,1,0
59852,64219,51050,0,0,deny,66,66,0,1,0,1,0
59853,51953,37965,0,0,deny,66,66,0,1,0,1,0
59854,42128,54532,0,0,deny,60,60,0,1,0,1,0
59855,39823,36237,0,0,deny,66,66,0,1,0,1,0
59856,57098,1,0,0,deny,78,78,0,1,0,1,0
59857,34531,23117,0,0,deny,62,62,0,1,0,1,0
59858,61845,11392,0,0,deny,62,62,0,1,0,1,0
59859,56553,445,0,0,drop,70,70,0,1,0,1,0
59860,56547,445,0,0,drop,70,70,0,1,0,1,0
59861,56539,445,0,0,drop,70,70,0,1,0,1,0
59862,51506,445,0,0,drop,70,70,0,1,0,1,0
59863,8622,64147,0,0,deny,66,66,0,1,0,1,0
59864,51943,445,0,0,drop,66,66,0,1,0,1,0
59865,51940,445,0,0,drop,66,66,0,1,0,1,0
59866,51941,445,0,0,drop,66,66,0,1,0,1,0
59867,56537,445,0,0,drop,70,70,0,1,0,1,0
59868,58598,50584,0,0,deny,66,66,0,1,0,1,0
59869,56535,445,0,0,drop,70,70,0,1,0,1,0
59870,49699,64147,0,0,deny,66,66,0,1,0,1,0
59871,51502,445,0,0,drop,70,70,0,1,0,1,0
59872,56531,445,0,0,drop,70,70,0,1,0,1,0
59873,56527,445,0,0,drop,70,70,0,1,0,1,0
59874,56524,445,0,0,drop,70,70,0,1,0,1,0
59875,14613,12446,0,0,deny,66,66,0,1,0,1,0
59876,49664,37965,0,0,deny,66,66,0,1,0,1,0
59877,51999,37965,0,0,deny,62,62,0,1,0,1,0
59878,18085,26467,0,0,deny,62,62,0,1,0,1,0
59879,55296,23718,0,0,deny,66,66,0,1,0,1,0
59880,51491,445,0,0,drop,70,70,0,1,0,1,0
59881,51493,445,0,0,drop,70,70,0,1,0,1,0
59882,42463,56205,0,0,deny,146,146,0,1,0,1,0
59883,51489,445,0,0,drop,70,70,0,1,0,1,0
59884,51488,445,0,0,drop,70,70,0,1,0,1,0
59885,51486,445,0,0,drop,70,70,0,1,0,1,0
59886,8999,43109,0,0,deny,146,146,0,1,0,1,0
59887,46275,64147,0,0,deny,62,62,0,1,0,1,0
59888,64482,64147,0,0,deny,66,66,0,1,0,1,0
59889,56516,445,0,0,drop,70,70,0,1,0,1,0
59890,56514,445,0,0,drop,70,70,0,1,0,1,0
59891,56511,445,0,0,drop,70,70,0,1,0,1,0
59892,24351,57470,0,0,deny,62,62,0,1,0,1,0
59893,51774,29434,0,0,deny,146,146,0,1,0,1,0
59894,51480,445,0,0,drop,70,70,0,1,0,1,0
59895,43129,20220,0,0,deny,62,62,0,1,0,1,0
59896,8999,1,0,0,deny,62,62,0,1,0,1,0
59897,54280,3359,0,0,deny,60,60,0,1,0,1,0
59898,54826,56205,0,0,deny,62,62,0,1,0,1,0
59899,51472,445,0,0,drop,70,70,0,1,0,1,0
59900,51918,445,0,0,drop,66,66,0,1,0,1,0
59901,56510,445,0,0,drop,70,70,0,1,0,1,0
59902,56508,445,0,0,drop,70,70,0,1,0,1,0
59903,51471,445,0,0,drop,70,70,0,1,0,1,0
59904,59918,44847,0,0,deny,66,66,0,1,0,1,0
59905,54471,36237,0,0,deny,66,66,0,1,0,1,0
59906,8999,1,0,0,deny,146,146,0,1,0,1,0
59907,5200,6643,0,0,deny,145,145,0,1,0,1,0
59908,51463,445,0,0,drop,70,70,0,1,0,1,0
59909,50853,50584,0,0,deny,62,62,0,1,0,1,0
59910,51462,445,0,0,drop,70,70,0,1,0,1,0
59911,37571,443,14290,443,allow,499,425,74,4,0,3,1
59912,37574,443,27983,443,allow,499,425,74,4,0,3,1
59913,37573,443,61773,443,allow,499,425,74,4,0,3,1
59914,37572,443,25877,443,allow,499,425,74,4,0,3,1
59915,37570,443,49846,443,allow,499,425,74,4,0,3,1
59916,37569,443,25156,443,allow,499,425,74,4,0,3,1
59917,0,0,0,0,allow,320,320,0,5,0,5,0
59918,51914,445,0,0,drop,66,66,0,1,0,1,0
59919,48087,16069,0,0,deny,66,66,0,1,0,1,0
59920,47962,16069,0,0,deny,62,62,0,1,0,1,0
59921,14309,56205,0,0,deny,62,62,0,1,0,1,0
59922,51911,445,0,0,drop,66,66,0,1,0,1,0
59923,56495,445,0,0,drop,70,70,0,1,0,1,0
59924,58876,57470,0,0,deny,66,66,0,1,0,1,0
59925,56490,445,0,0,drop,70,70,0,1,0,1,0
59926,56489,445,0,0,drop,70,70,0,1,0,1,0
59927,56488,445,0,0,drop,70,70,0,1,0,1,0
59928,51458,445,0,0,drop,70,70,0,1,0,1,0
59929,51908,445,0,0,drop,66,66,0,1,0,1,0
59930,51457,445,0,0,drop,70,70,0,1,0,1,0
59931,56482,445,0,0,drop,70,70,0,1,0,1,0
59932,56480,445,0,0,drop,70,70,0,1,0,1,0
59933,56477,445,0,0,drop,70,70,0,1,0,1,0
59934,56478,445,0,0,drop,70,70,0,1,0,1,0
59935,51534,26467,0,0,deny,62,62,0,1,0,1,0
59936,51902,445,0,0,drop,66,66,0,1,0,1,0
59937,51452,445,0,0,drop,70,70,0,1,0,1,0
59938,51893,445,0,0,drop,66,66,0,1,0,1,0
59939,51896,445,0,0,drop,66,66,0,1,0,1,0
59940,51897,445,0,0,drop,66,66,0,1,0,1,0
59941,51891,445,0,0,drop,66,66,0,1,0,1,0
59942,51892,445,0,0,drop,66,66,0,1,0,1,0
59943,51889,445,0,0,drop,66,66,0,1,0,1,0
59944,42685,51180,0,0,deny,62,62,0,1,0,1,0
59945,56753,44847,0,0,deny,62,62,0,1,0,1,0
59946,49831,30188,0,0,deny,66,66,0,1,0,1,0
59947,64890,51180,0,0,deny,66,66,0,1,0,1,0
59948,50200,44847,0,0,deny,70,70,0,1,0,1,0
59949,56474,445,0,0,drop,70,70,0,1,0,1,0
59950,56471,445,0,0,drop,70,70,0,1,0,1,0
59951,56469,445,0,0,drop,70,70,0,1,0,1,0
59952,51887,445,0,0,drop,66,66,0,1,0,1,0
59953,56467,445,0,0,drop,70,70,0,1,0,1,0
59954,443,10010,0,0,deny,60,60,0,1,0,1,0
59955,51884,445,0,0,drop,66,66,0,1,0,1,0
59956,51882,445,0,0,drop,66,66,0,1,0,1,0
59957,51881,445,0,0,drop,66,66,0,1,0,1,0
59958,37616,443,4256,443,allow,18611,3046,15565,41,362,20,21
59959,61385,80,34601,80,allow,30257,2427,27830,45,255,22,23
59960,61390,80,4844,80,allow,13706,1388,12318,26,255,14,12
59961,51318,443,40980,443,allow,11191,4657,6534,32,129,14,18
59962,57512,80,20735,80,allow,1377,881,496,12,48,7,5
59963,65381,80,14160,80,allow,1630,982,648,13,78,7,6
59964,49736,443,37577,443,allow,378,192,186,7,15,4,3
59965,54688,443,54688,443,allow,149676,25300,124376,220,110,122,98
59966,51265,63960,62847,63960,allow,70,70,0,1,5,1,0
59967,56778,35292,48198,35292,allow,70,70,0,1,5,1,0
59968,65387,443,41173,443,allow,2289,1583,706,14,18,8,6
59969,61389,80,44525,80,allow,17407,1529,15878,30,255,16,14
59970,61388,80,19899,80,allow,14158,1392,12766,26,255,14,12
59971,17750,6881,6103,6881,allow,149,149,0,1,1200,1,0
59972,5938,26428,0,0,allow,60,60,0,1,90,1,0
59973,61706,80,6564,80,allow,1840,1242,598,11,16,6,5
59974,62462,53,62462,53,allow,238,99,139,2,30,1,1
59975,51564,443,53413,443,allow,2888,1566,1322,17,18,9,8
59976,61387,80,56509,80,allow,28791,2297,26494,41,255,20,21
59977,17861,443,17861,443,allow,1155,728,427,11,26,7,4
59978,65362,80,32536,80,allow,1347,771,576,11,86,7,4
59979,58046,53,58046,53,allow,231,88,143,2,32,1,1
59980,7665,80,7665,80,allow,110567,7016,103551,135,46,60,75
59981,42213,443,21488,443,allow,4622,926,3696,18,255,10,8
59982,52629,53,0,0,allow,232,77,155,2,33,1,1
59983,41322,443,7553,443,allow,153,93,60,2,5,1,1
59984,55598,41565,26251,41565,allow,70,70,0,2,8,2,0
59985,52540,443,62112,443,allow,153,93,60,2,5,1,1
59986,49175,2710,9134,2710,allow,66,66,0,1,5,1,0
59987,54614,443,21022,443,allow,36109,16793,19316,62,19,32,30
59988,50475,443,44824,443,allow,3893,1910,1983,36,255,17,19
59989,43422,80,45475,80,allow,3863,875,2988,12,16,8,4
59990,56981,443,53338,443,allow,7238,2601,4637,20,22,10,10
59991,33911,53,0,0,allow,82,82,0,1,30,1,0
59992,5588,5588,0,0,allow,3498,1872,1626,48,205,24,24
59993,51953,443,6688,443,allow,7571,3372,4199,33,88,17,16
59994,52000,80,35865,80,allow,3495,1150,2345,17,18,8,9
59995,55744,80,6834,80,allow,5146,3694,1452,20,249,10,10
59996,61386,80,24052,80,allow,17583,1529,16054,30,255,16,14
59997,56774,39553,10646,39553,allow,70,70,0,2,8,2,0
59998,54105,443,23340,443,allow,2227,1018,1209,17,16,8,9
59999,49285,53,48057,53,allow,168,78,90,2,30,1,1
60000,60419,53,60419,53,allow,217,87,130,2,30,1,1
60001,55890,53,46214,53,allow,711,87,624,2,30,1,1
60002,57568,53,57568,53,allow,235,98,137,2,30,1,1
60003,57371,53,40591,53,allow,728,96,632,2,30,1,1
60004,59204,443,10417,443,allow,9335,3052,6283,25,125,11,14
60005,40631,53,40631,53,allow,262,107,155,2,30,1,1
60006,41426,443,52242,443,allow,3396,1964,1432,16,361,8,8
60007,54397,443,59448,443,allow,1786,172,1614,7,120,3,4
60008,50265,27034,40304,27034,allow,480,149,331,2,1200,1,1
60009,42119,36237,0,0,deny,66,66,0,1,0,1,0
60010,51439,445,0,0,drop,70,70,0,1,0,1,0
60011,51837,37965,0,0,deny,66,66,0,1,0,1,0
60012,51878,445,0,0,drop,66,66,0,1,0,1,0
60013,49386,64147,0,0,deny,62,62,0,1,0,1,0
60014,10262,11392,0,0,deny,62,62,0,1,0,1,0
60015,64767,51221,0,0,deny,62,62,0,1,0,1,0
60016,51464,23,0,0,deny,60,60,0,1,0,1,0
60017,51436,445,0,0,drop,70,70,0,1,0,1,0
60018,8999,15503,0,0,deny,146,146,0,1,0,1,0
60019,1128,44847,0,0,deny,62,62,0,1,0,1,0
60020,50102,17546,0,0,deny,66,66,0,1,0,1,0
60021,45394,443,62065,443,allow,1314,653,661,13,185,7,6
60022,49772,80,25587,80,allow,1155,781,374,10,15,6,4
60023,49526,53,60849,53,allow,402,118,284,2,30,1,1
60024,64998,27037,61288,27037,allow,3287,2072,1215,12,30,6,6
60025,57009,53,8536,53,allow,177,94,83,2,30,1,1
60026,49988,443,49988,443,allow,1466,696,770,20,120,10,10
60027,50896,80,56677,80,allow,11459959,142694,11317265,9719,135,1994,7725
60028,50917,80,57551,80,allow,11626518,135099,11491419,9627,134,1907,7720
60029,50509,443,29330,443,allow,9535,1246,8289,29,77,15,14
60030,53561,35885,64999,35885,allow,70,70,0,2,7,2,0
60031,45540,8100,64668,8100,allow,78,78,0,1,4,1,0
60032,51736,34343,51970,34343,allow,70,70,0,1,5,1,0
60033,65366,443,3510,443,allow,4319,2473,1846,24,85,10,14
60034,53505,8102,48744,8102,allow,1495,843,652,10,30,5,5
60035,21909,53,21909,53,allow,197,90,107,2,30,1,1
60036,50941,443,22406,443,allow,12831,2277,10554,37,145,17,20
60037,57224,53,20310,53,allow,532,198,334,6,50,3,3
60038,55067,443,14245,443,allow,1146,360,786,20,75,7,13
60039,50899,80,62536,80,allow,13974043,173337,13800706,11715,134,2429,9286
60040,50508,443,43933,443,allow,5938,1012,4926,20,77,11,9
60041,43837,443,27944,443,allow,70,70,0,1,4,1,0
60042,50507,443,55208,443,allow,7171,1729,5442,24,78,13,11
60043,60746,40010,7294,40010,allow,316,136,180,6,6,3,3
60044,53543,51819,47777,51819,allow,70,70,0,1,4,1,0
